customer_id,gender,occupation,annual_salary_gbp,credit_card_utilization_pct,on_time_payment_ratio_pct,mortgage_status,rent_payment_monthly_gbp,rent_on_time_rate_pct,utility_bills_on_time_pct,mobile_money_active,mobile_money_tx_monthly,mobile_money_age_days,preferred_loan_term_months,existing_loans_count,months_credit_history,default_next_12m
CUST-022879,Female,Clerical,29692,9.4,75.4,None,300,88.9,86.9,False,0,0,12,1,13,1
CUST-022880,Other,Professional,60377,46.2,62.8,Current,0,100.0,56.2,True,9,1253,6,1,50,0
CUST-022881,Female,Skilled,46323,65.5,57.3,PaidOff,0,100.0,65.9,True,8,378,12,0,28,0
CUST-022882,Female,Self-Employed,11678,19.2,69.5,Current,0,100.0,65.7,True,15,1683,12,0,64,0
CUST-022883,Female,Professional,70526,19.2,86.9,Current,0,100.0,91.7,True,15,867,36,0,59,0
CUST-022884,Female,Skilled,37835,30.1,67.2,Current,0,100.0,83.3,False,0,0,36,2,122,1
CUST-022885,Other,Skilled,45738,46.4,58.9,PaidOff,0,100.0,63.4,True,11,505,36,0,51,1
CUST-022886,Female,Professional,52600,63.2,75.3,None,310,84.5,60.2,True,19,1812,12,1,50,0
CUST-022887,Female,Skilled,51533,1.2,71.0,Arrears,0,100.0,64.6,False,0,0,12,3,15,0
CUST-022888,Male,Self-Employed,62464,56.3,54.9,None,300,45.0,68.9,False,0,0,12,0,65,0
CUST-022889,Female,Self-Employed,35037,38.1,61.3,None,300,63.8,82.9,True,12,838,6,2,76,0
CUST-022890,Female,Clerical,28562,5.1,75.0,None,300,79.5,69.4,True,13,1665,36,1,22,0
CUST-022891,Female,Clerical,19405,22.3,70.4,None,300,86.8,71.2,True,7,1484,6,0,219,0
CUST-022892,Male,Skilled,42946,16.1,58.2,None,340,62.9,69.0,False,0,0,12,1,41,0
CUST-022893,Female,Professional,54974,70.0,52.8,None,300,61.7,68.2,True,9,616,6,2,5,1
CUST-022894,Male,Clerical,27852,34.6,83.4,None,300,96.0,88.6,False,0,0,12,0,66,0
CUST-022895,Female,Unemployed,8000,34.7,63.2,None,300,82.9,73.2,False,0,0,6,0,25,0
CUST-022896,Male,Professional,79138,26.4,88.0,Current,0,100.0,87.1,True,10,555,36,0,360,0
CUST-022897,Female,Unemployed,11711,22.3,62.5,None,500,68.5,78.4,False,0,0,36,0,40,0
CUST-022898,Male,Unemployed,15960,55.2,59.8,None,300,67.8,63.3,True,13,1691,12,2,9,0
CUST-022899,Male,Professional,67106,75.0,66.8,Current,0,100.0,54.8,False,0,0,6,1,77,0
CUST-022900,Female,Unemployed,8000,38.7,48.4,None,300,58.9,53.9,True,13,515,6,2,46,0
CUST-022901,Male,Clerical,27689,29.2,66.8,Current,0,100.0,72.8,True,13,1170,36,0,286,0
CUST-022902,Female,Skilled,58369,54.1,65.4,None,300,61.9,79.7,False,0,0,12,0,24,0
CUST-022903,Female,Skilled,36110,36.5,56.6,None,300,56.7,56.0,False,0,0,36,0,105,0
CUST-022904,Other,Clerical,28970,9.8,63.4,None,300,59.0,65.7,False,0,0,24,0,41,0
CUST-022905,Male,Self-Employed,51494,35.1,85.5,None,300,91.7,92.2,True,14,111,60,1,20,0
CUST-022906,Female,Professional,49880,35.4,61.4,None,300,68.8,78.4,True,10,1431,6,1,39,1
CUST-022907,Male,Skilled,40074,50.2,67.0,Current,0,100.0,71.1,False,0,0,12,0,42,0
CUST-022908,Female,Clerical,30230,35.1,74.1,None,390,84.7,85.6,True,17,1492,24,2,217,0
CUST-022909,Female,Professional,73719,36.5,72.9,None,320,66.7,76.4,True,9,475,24,1,50,0
CUST-022910,Male,Self-Employed,36017,7.5,56.8,None,300,64.2,65.2,False,0,0,60,1,17,0
CUST-022911,Male,Unemployed,8000,73.7,49.4,None,340,58.6,53.9,True,4,903,6,0,35,0
CUST-022912,Male,Clerical,21543,56.9,56.0,None,300,57.6,59.2,True,13,559,24,1,101,0
CUST-022913,Female,Professional,62037,46.6,76.1,Current,0,100.0,77.5,True,11,1171,24,0,96,0
CUST-022914,Male,Unemployed,10339,20.0,65.1,None,300,61.0,69.8,False,0,0,12,0,35,0
CUST-022915,Female,Self-Employed,21964,45.0,64.4,None,300,57.7,80.4,False,0,0,12,1,116,0
CUST-022916,Female,Professional,77618,18.3,85.2,None,300,90.2,91.7,False,0,0,24,0,15,0
CUST-022917,Other,Clerical,31262,67.1,65.8,None,300,73.9,49.1,False,0,0,36,0,112,0
CUST-022918,Female,Professional,94959,27.3,78.8,None,300,74.3,85.8,True,9,179,36,1,17,0
CUST-022919,Male,Professional,68598,59.6,73.2,None,300,87.0,55.0,False,0,0,36,3,146,0
CUST-022920,Female,Professional,62819,33.6,69.4,None,300,74.4,69.9,True,16,1042,36,2,260,0
CUST-022921,Female,Skilled,25854,42.9,51.8,None,300,57.6,63.8,False,0,0,36,0,12,1
CUST-022922,Female,Self-Employed,19170,38.1,64.2,None,420,71.7,69.4,True,9,695,6,0,4,1
CUST-022923,Male,Professional,52483,34.1,69.8,None,300,73.2,44.5,True,11,1767,6,0,33,0
CUST-022924,Male,Clerical,18290,77.5,67.8,None,390,60.6,59.0,True,13,1733,6,0,59,1
CUST-022925,Male,Unemployed,8551,25.9,57.9,None,300,46.8,51.5,True,12,309,24,0,21,1
CUST-022926,Male,Clerical,21479,47.4,51.3,PaidOff,0,100.0,36.2,False,0,0,6,1,81,0
CUST-022927,Male,Self-Employed,58580,42.1,72.2,None,300,68.9,95.0,True,12,1201,24,1,39,0
CUST-022928,Female,Unemployed,11592,29.3,64.6,None,340,75.5,60.1,True,5,666,6,1,43,0
CUST-022929,Female,Clerical,29857,25.4,64.0,None,300,73.7,56.0,True,6,1230,24,0,40,1
CUST-022930,Female,Clerical,16350,5.8,69.9,None,300,84.3,66.4,True,9,1476,6,0,13,0
CUST-022931,Female,Professional,65413,44.2,80.0,None,300,85.0,82.6,True,9,1244,6,0,34,0
CUST-022932,Male,Skilled,24845,41.4,60.6,None,300,82.1,59.6,True,18,1208,24,2,23,1
CUST-022933,Female,Skilled,42743,16.3,59.3,None,420,48.8,42.9,True,14,1022,24,1,19,0
CUST-022934,Female,Skilled,32128,7.2,85.5,None,300,95.3,81.1,True,13,78,12,1,144,0
CUST-022935,Female,Skilled,27375,45.3,58.0,Current,0,100.0,52.4,False,0,0,6,0,29,1
CUST-022936,Female,Unemployed,8697,49.3,61.7,None,300,62.0,76.8,True,14,118,12,3,36,0
CUST-022937,Male,Self-Employed,32407,43.0,78.0,None,320,81.3,82.4,True,13,1068,36,1,26,1
CUST-022938,Female,Professional,73784,24.4,67.3,Current,0,100.0,54.0,False,0,0,6,0,53,0
CUST-022939,Male,Skilled,33622,58.0,67.7,None,300,74.4,72.7,True,14,1383,36,0,33,0
CUST-022940,Male,Unemployed,10069,38.1,65.0,None,300,66.3,71.3,True,10,928,24,2,169,0
CUST-022941,Male,Clerical,20506,75.1,45.1,None,300,40.0,41.3,False,0,0,36,1,59,0
CUST-022942,Female,Self-Employed,34035,15.6,71.1,Arrears,0,100.0,67.9,True,15,976,6,1,29,0
CUST-022943,Male,Skilled,29922,31.2,63.9,Current,0,100.0,56.8,False,0,0,6,0,15,0
CUST-022944,Female,Skilled,35010,47.8,71.8,None,300,86.0,65.0,True,14,770,6,1,240,0
CUST-022945,Male,Skilled,42171,52.0,68.6,None,300,74.3,68.3,True,18,362,24,0,168,0
CUST-022946,Female,Professional,68928,44.0,75.7,Current,0,100.0,81.4,True,11,1570,36,1,85,0
CUST-022947,Female,Unemployed,13951,48.1,51.6,None,300,60.2,59.8,False,0,0,24,1,22,0
CUST-022948,Male,Skilled,27285,29.8,59.8,Current,0,100.0,59.5,True,11,1449,24,0,27,0
CUST-022949,Male,Skilled,36922,41.5,60.7,None,300,58.8,58.7,False,0,0,24,3,61,1
CUST-022950,Female,Self-Employed,33519,14.4,72.2,None,300,92.2,99.5,False,0,0,36,0,57,0
CUST-022951,Male,Skilled,38699,19.4,71.6,None,300,79.1,71.1,True,16,964,36,0,10,0
CUST-022952,Female,Skilled,38918,23.4,63.4,None,380,60.5,60.0,True,7,536,36,0,30,0
CUST-022953,Female,Self-Employed,28341,76.4,40.6,None,300,47.2,61.3,True,7,1589,12,1,104,0
CUST-022954,Male,Self-Employed,46267,44.3,63.5,None,300,71.4,90.1,True,10,569,12,3,58,0
CUST-022955,Male,Unemployed,9567,42.6,63.0,None,300,64.8,75.1,False,0,0,60,0,0,0
CUST-022956,Male,Clerical,34071,41.3,62.4,None,300,57.9,57.2,True,13,161,12,0,55,0
CUST-022957,Male,Clerical,17348,54.9,61.8,None,300,67.6,54.6,True,14,1152,24,0,85,0
CUST-022958,Male,Skilled,33317,22.7,60.7,None,300,58.5,87.8,True,9,1302,12,1,65,0
CUST-022959,Male,Professional,80636,41.7,61.1,None,300,49.1,70.3,True,12,228,12,0,90,0
CUST-022960,Male,Professional,67406,62.7,66.2,None,330,71.0,95.3,False,0,0,24,1,34,0
CUST-022961,Male,Clerical,20468,94.5,37.7,Current,0,100.0,40.6,True,17,615,36,0,82,0
CUST-022962,Other,Professional,64223,61.4,80.5,Current,0,100.0,91.0,True,9,563,12,1,84,0
CUST-022963,Female,Unemployed,8000,27.2,66.0,None,380,74.8,66.8,True,13,386,12,0,15,0
CUST-022964,Female,Clerical,29778,17.0,68.6,None,320,77.1,75.0,True,13,603,24,1,114,0
CUST-022965,Male,Professional,54603,33.0,57.6,None,300,50.0,51.7,True,8,1797,12,4,252,0
CUST-022966,Male,Professional,65413,25.1,80.2,None,300,89.9,84.3,True,16,1802,24,0,3,0
CUST-022967,Female,Clerical,26968,17.4,73.5,Current,0,100.0,74.3,True,11,72,36,0,123,0
CUST-022968,Female,Self-Employed,37618,38.1,54.8,None,300,59.0,39.9,True,10,1507,60,0,41,1
CUST-022969,Male,Self-Employed,8000,16.3,63.3,None,320,84.4,68.9,True,6,555,24,3,10,0
CUST-022970,Male,Clerical,24102,19.3,70.9,None,400,91.7,61.9,True,13,1227,24,0,101,0
CUST-022971,Female,Professional,34997,20.5,76.4,None,430,71.2,57.6,True,8,362,60,1,23,1
CUST-022972,Female,Self-Employed,65463,27.5,72.4,Current,0,100.0,67.9,False,0,0,36,1,1,0
CUST-022973,Male,Self-Employed,37313,48.7,65.7,None,300,81.8,56.0,False,0,0,24,1,26,0
CUST-022974,Female,Self-Employed,28377,26.0,59.9,PaidOff,0,100.0,69.9,False,0,0,36,1,37,1
CUST-022975,Female,Professional,39833,28.2,56.8,Current,0,100.0,55.8,False,0,0,12,0,83,0
CUST-022976,Other,Clerical,29532,8.1,66.8,Current,0,100.0,65.6,True,11,892,6,0,127,0
CUST-022977,Female,Unemployed,11266,21.3,83.2,None,300,100.0,60.6,True,9,1741,36,1,26,1
CUST-022978,Male,Professional,62667,21.1,68.3,None,300,79.5,58.5,True,13,1763,24,1,21,0
CUST-022979,Female,Clerical,25592,6.8,73.6,None,300,81.7,69.4,True,9,151,36,1,56,1
CUST-022980,Female,Professional,54990,20.6,66.6,None,300,69.6,46.6,False,0,0,36,1,36,0
CUST-022981,Female,Skilled,31670,72.1,77.2,None,320,88.3,56.7,True,13,1036,12,0,201,0
CUST-022982,Female,Skilled,47699,30.5,79.4,PaidOff,0,100.0,92.5,True,13,413,12,1,46,0
CUST-022983,Female,Self-Employed,36183,51.2,69.9,None,300,69.0,76.7,True,16,250,36,0,99,0
CUST-022984,Male,Professional,69100,33.0,64.3,None,320,67.4,66.4,True,12,260,24,0,2,0
CUST-022985,Male,Unemployed,8817,45.1,54.4,None,300,51.1,53.4,True,12,1678,24,2,46,1
CUST-022986,Female,Self-Employed,39162,7.8,66.4,Current,0,100.0,73.7,True,15,501,12,0,108,0
CUST-022987,Male,Skilled,54768,36.9,60.9,None,300,53.1,68.9,True,10,547,12,1,13,0
CUST-022988,Male,Skilled,48846,23.2,67.5,Current,0,100.0,76.4,True,16,82,6,0,48,0
CUST-022989,Male,Skilled,43574,48.6,69.7,Current,0,100.0,66.5,False,0,0,36,2,55,1
CUST-022990,Female,Self-Employed,40619,27.7,69.8,None,300,71.5,72.8,True,9,33,36,0,52,0
CUST-022991,Male,Professional,74520,61.7,68.1,Arrears,0,100.0,55.8,False,0,0,24,3,343,1
CUST-022992,Female,Skilled,23818,25.9,65.0,Current,0,100.0,65.7,True,13,926,24,1,287,0
CUST-022993,Male,Professional,64109,16.9,75.6,Current,0,100.0,66.7,True,10,1402,6,0,108,0
CUST-022994,Male,Professional,55994,55.7,61.5,None,340,62.6,33.1,True,11,235,6,3,0,0
CUST-022995,Male,Clerical,30170,26.4,64.0,PaidOff,0,100.0,82.2,False,0,0,24,0,162,0
CUST-022996,Male,Professional,74609,37.9,71.6,None,300,87.7,70.0,False,0,0,36,1,26,0
CUST-022997,Female,Professional,78863,44.0,79.0,Current,0,100.0,91.0,True,9,1376,12,0,51,0
CUST-022998,Female,Professional,64140,23.4,80.6,Current,0,100.0,86.9,True,13,969,12,1,3,0
CUST-022999,Female,Professional,63928,63.9,66.1,Current,0,100.0,71.7,True,14,1385,12,1,47,0
CUST-023000,Male,Self-Employed,51151,63.2,72.1,None,300,70.2,55.8,False,0,0,24,2,16,0
CUST-023001,Female,Clerical,33636,36.4,73.8,None,300,74.2,57.4,False,0,0,12,1,162,0
CUST-023002,Male,Clerical,17442,21.1,53.5,None,300,66.3,63.6,False,0,0,24,1,182,0
CUST-023003,Male,Skilled,36707,69.9,68.9,None,360,60.6,80.5,True,13,1222,6,1,111,0
CUST-023004,Female,Professional,37517,59.0,62.4,None,300,81.9,59.0,False,0,0,24,2,21,1
CUST-023005,Female,Self-Employed,56674,39.3,77.1,None,300,66.4,77.9,True,18,499,36,0,57,0
CUST-023006,Male,Professional,56583,15.3,72.1,None,300,87.3,58.4,True,7,1226,24,0,61,0
CUST-023007,Male,Skilled,41319,28.4,64.5,Current,0,100.0,65.9,True,14,530,24,1,59,0
CUST-023008,Female,Professional,48893,25.8,83.1,Current,0,100.0,100.0,True,10,150,36,2,112,0
CUST-023009,Male,Professional,63970,29.0,71.2,None,340,70.3,73.9,False,0,0,6,0,75,0
CUST-023010,Female,Clerical,22867,53.4,47.3,None,300,68.1,60.5,True,12,268,24,0,204,0
CUST-023011,Other,Professional,55735,55.6,76.3,None,300,90.9,81.4,True,15,1170,12,2,8,0
CUST-023012,Female,Skilled,45718,54.1,71.9,Arrears,0,100.0,74.3,True,12,1308,6,1,184,0
CUST-023013,Male,Clerical,20607,33.2,50.4,None,300,58.0,55.6,False,0,0,60,0,34,0
CUST-023014,Female,Self-Employed,59868,22.3,69.5,Current,0,100.0,74.4,True,19,1345,60,0,30,0
CUST-023015,Male,Skilled,50550,30.8,78.6,None,300,85.2,71.6,False,0,0,24,1,9,0
CUST-023016,Male,Skilled,33824,26.5,67.4,None,340,77.7,56.9,True,20,1684,6,0,33,1
CUST-023017,Female,Skilled,51554,46.5,80.9,None,320,96.6,96.7,False,0,0,12,0,31,0
CUST-023018,Male,Skilled,45322,82.4,65.9,PaidOff,0,100.0,65.0,False,0,0,24,0,16,0
CUST-023019,Male,Skilled,56144,31.2,73.8,None,300,71.4,100.0,True,7,1731,12,2,171,0
CUST-023020,Female,Professional,86609,50.8,76.4,Current,0,100.0,72.9,True,10,1527,12,1,41,1
CUST-023021,Female,Skilled,39537,47.6,62.7,None,300,69.4,64.0,False,0,0,24,0,56,0
CUST-023022,Male,Self-Employed,57963,29.8,75.7,None,300,76.7,70.0,True,12,199,6,1,31,1
CUST-023023,Male,Professional,62226,24.8,73.6,None,300,60.7,73.0,True,11,1699,60,1,48,0
CUST-023024,Male,Self-Employed,62207,30.6,70.1,None,610,76.4,82.3,True,8,1496,24,0,107,0
CUST-023025,Male,Professional,51243,21.1,81.8,None,300,82.3,76.5,True,12,162,24,1,63,0
CUST-023026,Female,Clerical,23408,33.8,81.4,None,300,72.8,89.7,False,0,0,36,1,13,0
CUST-023027,Female,Unemployed,8000,35.8,53.2,None,300,59.6,64.4,False,0,0,12,1,75,0
CUST-023028,Female,Unemployed,8892,29.3,49.8,None,300,40.0,43.2,False,0,0,24,2,52,1
CUST-023029,Male,Skilled,35369,6.8,66.0,Current,0,100.0,72.5,False,0,0,60,0,28,0
CUST-023030,Male,Professional,64993,59.2,66.5,None,310,62.4,71.2,True,13,1016,24,1,2,0
CUST-023031,Male,Unemployed,11972,40.1,64.9,None,300,63.7,60.9,False,0,0,36,0,329,0
CUST-023032,Male,Professional,66519,30.9,76.6,Current,0,100.0,73.2,True,12,1440,36,2,25,1
CUST-023033,Male,Unemployed,11374,56.4,52.0,None,340,61.4,62.6,True,8,940,12,1,218,0
CUST-023034,Male,Clerical,20117,86.8,56.2,None,300,43.0,58.8,False,0,0,24,1,191,1
CUST-023035,Male,Unemployed,8050,44.4,44.1,None,300,54.2,58.6,True,16,1425,36,2,183,1
CUST-023036,Female,Clerical,23352,45.4,63.1,None,470,64.1,55.7,True,11,371,24,2,48,1
CUST-023037,Female,Unemployed,9700,45.3,52.2,None,370,43.4,52.3,True,11,1291,12,0,27,0
CUST-023038,Female,Skilled,47952,21.2,69.8,None,300,75.9,63.1,True,12,507,24,0,23,0
CUST-023039,Male,Skilled,38576,56.8,56.4,None,320,48.8,63.7,False,0,0,12,0,43,0
CUST-023040,Female,Skilled,32072,16.0,66.7,Current,0,100.0,78.8,False,0,0,36,1,86,0
CUST-023041,Other,Skilled,42912,37.8,69.7,Current,0,100.0,60.2,True,16,1644,12,0,7,0
CUST-023042,Male,Skilled,38613,24.9,87.2,None,410,91.1,90.6,True,13,1586,24,0,22,0
CUST-023043,Female,Self-Employed,38415,64.2,61.4,None,420,62.3,67.5,True,12,839,6,0,62,0
CUST-023044,Female,Clerical,34265,35.0,76.6,None,300,83.7,83.2,True,14,276,24,1,104,0
CUST-023045,Female,Clerical,30714,18.7,69.5,None,310,67.7,57.0,True,10,596,24,2,28,0
CUST-023046,Male,Professional,64343,67.1,71.7,None,330,74.0,74.6,True,9,1495,12,0,0,1
CUST-023047,Male,Unemployed,9644,68.9,56.3,None,300,63.4,43.4,True,11,269,12,2,12,1
CUST-023048,Female,Professional,61227,43.5,83.8,Current,0,100.0,100.0,False,0,0,60,0,145,0
CUST-023049,Male,Professional,48445,14.6,72.4,None,300,71.4,70.6,True,11,594,24,1,35,0
CUST-023050,Female,Self-Employed,37757,33.8,72.2,None,300,75.5,81.8,False,0,0,24,0,32,0
CUST-023051,Female,Self-Employed,42092,36.5,65.6,None,300,68.1,82.4,True,11,1384,12,2,119,0
CUST-023052,Male,Skilled,27403,37.0,58.7,None,310,60.7,66.1,True,16,996,24,0,74,0
CUST-023053,Female,Skilled,29187,15.5,71.7,Current,0,100.0,77.7,True,17,323,36,0,36,0
CUST-023054,Female,Skilled,56615,30.4,74.0,None,310,67.9,79.0,True,8,980,12,2,21,0
CUST-023055,Male,Professional,84494,27.4,87.8,Current,0,100.0,86.8,True,11,1163,12,1,120,0
CUST-023056,Male,Self-Employed,30978,21.4,62.4,None,300,60.0,56.1,False,0,0,24,1,248,0
CUST-023057,Female,Self-Employed,30954,37.1,69.7,None,300,58.4,86.7,True,8,493,6,1,247,0
CUST-023058,Female,Skilled,42356,50.8,62.1,None,300,62.8,62.8,True,12,1696,12,0,195,1
CUST-023059,Male,Skilled,34677,35.2,63.6,None,300,68.4,69.5,True,9,697,36,1,173,0
CUST-023060,Male,Professional,66033,48.5,73.4,None,300,80.7,71.9,False,0,0,24,0,9,0
CUST-023061,Female,Clerical,25725,44.7,55.3,None,300,58.1,60.3,False,0,0,6,0,64,0
CUST-023062,Female,Unemployed,8517,64.1,65.0,None,300,77.2,58.8,True,14,1533,36,0,51,0
CUST-023063,Male,Clerical,17022,24.2,66.0,None,300,70.6,78.0,False,0,0,12,0,38,0
CUST-023064,Female,Skilled,31375,63.7,64.9,Current,0,100.0,78.9,True,5,1463,36,0,0,1
CUST-023065,Male,Professional,60314,40.5,73.6,None,360,89.0,70.9,False,0,0,12,3,13,0
CUST-023066,Male,Unemployed,8091,26.7,72.3,None,300,72.6,65.6,True,11,1077,24,4,14,0
CUST-023067,Female,Skilled,27968,12.3,61.7,Current,0,100.0,69.1,True,11,270,36,0,14,1
CUST-023068,Male,Professional,84970,38.7,83.3,Current,0,100.0,85.2,True,10,973,24,0,190,0
CUST-023069,Female,Skilled,41975,34.5,77.3,None,310,78.9,88.4,True,4,312,24,0,74,0
CUST-023070,Male,Skilled,36242,37.3,73.1,None,300,70.2,77.9,False,0,0,36,2,348,0
CUST-023071,Female,Unemployed,11919,34.6,55.5,None,300,57.4,62.6,True,9,1071,12,0,22,0
CUST-023072,Male,Professional,61861,78.6,59.8,None,300,75.1,44.6,False,0,0,12,0,17,1
CUST-023073,Male,Clerical,40208,34.6,78.3,Current,0,100.0,96.4,True,14,1030,24,0,95,1
CUST-023074,Female,Professional,95000,27.2,88.9,Current,0,100.0,95.0,True,17,1446,36,0,147,0
CUST-023075,Female,Professional,85335,62.0,65.3,Arrears,0,100.0,59.6,True,19,1610,36,2,20,1
CUST-023076,Female,Clerical,32007,13.8,70.4,None,300,71.4,90.1,False,0,0,24,3,45,1
CUST-023077,Female,Self-Employed,36320,52.6,54.6,PaidOff,0,100.0,54.1,True,12,911,24,0,48,1
CUST-023078,Female,Skilled,22581,23.5,60.6,None,330,57.0,57.4,True,12,1556,12,0,93,0
CUST-023079,Female,Self-Employed,62002,33.0,75.9,None,300,82.6,77.7,True,12,1200,24,0,230,0
CUST-023080,Female,Unemployed,8513,15.2,48.8,None,330,51.7,44.7,True,16,1738,36,1,75,0
CUST-023081,Female,Unemployed,10073,4.6,65.0,None,300,75.9,66.6,False,0,0,6,1,0,0
CUST-023082,Female,Skilled,41398,21.7,82.9,None,390,79.7,74.0,False,0,0,12,1,73,0
CUST-023083,Female,Skilled,42716,15.5,60.2,Current,0,100.0,51.8,False,0,0,6,1,99,0
CUST-023084,Male,Clerical,28118,69.3,60.2,None,350,51.9,70.2,True,14,1018,12,1,83,1
CUST-023085,Female,Clerical,21349,54.5,64.3,None,300,58.0,58.4,False,0,0,60,0,48,1
CUST-023086,Male,Skilled,36732,28.9,79.5,Arrears,0,100.0,87.8,False,0,0,36,1,42,1
CUST-023087,Male,Professional,61225,49.3,58.6,Current,0,100.0,69.2,True,10,869,24,2,46,0
CUST-023088,Male,Clerical,32454,64.4,57.4,None,450,72.2,75.6,True,17,1626,60,0,174,0
CUST-023089,Female,Skilled,35366,33.6,64.5,None,300,73.6,74.6,True,17,193,24,2,3,0
CUST-023090,Female,Professional,61758,39.9,58.5,None,300,70.5,53.8,True,4,788,24,0,84,0
CUST-023091,Female,Clerical,26563,55.4,62.1,None,300,72.4,78.1,True,11,1082,36,1,207,0
CUST-023092,Male,Clerical,24223,42.4,69.7,Arrears,0,100.0,70.2,True,14,309,12,1,38,0
CUST-023093,Male,Skilled,37949,35.3,68.1,Current,0,100.0,72.2,True,14,211,12,0,43,1
CUST-023094,Female,Self-Employed,26032,62.8,55.7,Current,0,100.0,48.4,True,11,117,12,0,51,1
CUST-023095,Male,Professional,51469,24.8,69.5,None,300,85.1,61.3,True,10,1409,24,1,104,0
CUST-023096,Male,Skilled,33356,24.0,64.2,None,300,59.6,77.6,True,7,1081,60,0,83,0
CUST-023097,Male,Unemployed,10984,66.4,60.0,None,300,76.0,68.6,False,0,0,6,0,61,0
CUST-023098,Female,Professional,54370,29.0,70.2,Current,0,100.0,87.2,True,7,976,12,1,251,0
CUST-023099,Male,Professional,68135,32.0,68.1,Arrears,0,100.0,70.8,True,17,1403,36,1,122,0
CUST-023100,Male,Skilled,45743,41.5,75.9,PaidOff,0,100.0,88.7,False,0,0,12,3,47,1
CUST-023101,Female,Professional,47184,49.6,67.9,Current,0,100.0,63.2,True,10,200,36,1,128,0
CUST-023102,Male,Professional,53581,28.5,75.3,Current,0,100.0,64.1,False,0,0,6,1,16,0
CUST-023103,Female,Unemployed,8000,35.1,56.5,None,330,70.6,53.8,True,10,61,36,1,115,0
CUST-023104,Male,Skilled,26773,68.7,45.9,Current,0,100.0,47.1,False,0,0,12,0,47,1
CUST-023105,Male,Professional,37441,70.9,70.3,None,300,55.0,57.5,True,6,245,6,4,224,0
CUST-023106,Female,Self-Employed,44760,25.5,81.3,None,300,77.4,93.8,False,0,0,6,0,84,0
CUST-023107,Female,Skilled,30819,38.4,56.8,None,340,54.2,69.7,True,17,1753,60,2,145,0
CUST-023108,Female,Clerical,27176,47.1,73.4,None,300,83.0,92.1,True,18,1206,36,1,68,0
CUST-023109,Female,Skilled,45611,17.5,71.5,Current,0,100.0,74.0,False,0,0,12,0,7,0
CUST-023110,Male,Unemployed,8000,46.9,61.9,None,300,60.3,64.1,False,0,0,24,2,82,0
CUST-023111,Male,Professional,74276,60.0,91.1,Arrears,0,100.0,98.9,True,15,1318,12,2,64,0
CUST-023112,Male,Clerical,32798,21.1,66.1,None,350,62.9,62.5,False,0,0,6,1,100,1
CUST-023113,Female,Self-Employed,31960,46.9,69.4,None,300,75.6,77.7,True,8,597,36,0,54,0
CUST-023114,Female,Professional,41248,41.8,67.4,Current,0,100.0,70.8,True,12,313,24,1,42,0
CUST-023115,Female,Self-Employed,23880,7.8,71.8,None,300,85.4,56.2,True,14,1047,36,1,33,0
CUST-023116,Male,Self-Employed,78735,52.1,68.0,None,300,71.5,79.1,False,0,0,6,0,46,0
CUST-023117,Female,Unemployed,9242,10.5,42.9,None,300,61.5,28.6,True,15,1285,36,1,48,0
CUST-023118,Female,Unemployed,13049,42.0,60.8,None,400,63.4,72.1,False,0,0,36,0,71,0
CUST-023119,Female,Skilled,38148,29.3,75.1,None,300,72.3,57.7,False,0,0,6,2,194,0
CUST-023120,Female,Clerical,15480,16.0,59.1,None,300,64.5,64.0,True,12,640,24,0,74,0
CUST-023121,Female,Unemployed,11515,24.7,65.5,None,300,73.1,68.9,False,0,0,24,2,97,0
CUST-023122,Male,Professional,57559,16.2,64.9,None,300,79.9,53.1,True,15,749,12,0,33,0
CUST-023123,Male,Clerical,37799,57.1,57.4,None,300,60.3,54.6,False,0,0,12,2,85,0
CUST-023124,Male,Professional,56080,31.0,69.9,None,330,76.8,67.4,True,17,137,24,2,15,0
CUST-023125,Male,Clerical,36206,66.7,70.2,None,300,65.3,53.8,False,0,0,36,0,46,0
CUST-023126,Male,Self-Employed,67240,12.4,77.8,None,300,77.6,91.1,False,0,0,12,0,88,0
CUST-023127,Male,Clerical,17333,37.3,56.4,None,300,75.9,63.1,True,12,783,6,3,3,0
CUST-023128,Male,Unemployed,12074,68.6,56.7,None,300,55.2,65.9,True,11,695,24,1,24,0
CUST-023129,Female,Skilled,35146,23.0,64.8,None,300,77.0,67.5,True,8,1422,12,1,16,0
CUST-023130,Female,Clerical,32982,38.3,83.9,None,300,100.0,85.3,True,14,139,24,2,66,0
CUST-023131,Female,Skilled,41240,70.3,61.0,None,300,73.1,40.9,False,0,0,60,1,73,0
CUST-023132,Male,Unemployed,10559,11.5,69.7,None,300,69.8,70.2,True,13,1394,12,2,201,0
CUST-023133,Male,Unemployed,8722,12.6,57.5,None,460,66.2,45.1,True,10,1214,12,0,261,0
CUST-023134,Male,Unemployed,11758,14.2,63.1,None,300,63.6,64.8,False,0,0,6,3,0,0
CUST-023135,Other,Unemployed,8000,57.8,46.8,None,300,41.9,56.5,False,0,0,12,0,40,1
CUST-023136,Female,Self-Employed,56183,60.1,73.5,None,300,69.8,71.1,True,15,1192,36,0,263,0
CUST-023137,Male,Unemployed,12516,64.7,58.2,None,300,66.7,83.1,False,0,0,24,0,117,0
CUST-023138,Female,Professional,71152,46.7,74.8,Current,0,100.0,76.6,True,6,582,24,1,172,0
CUST-023139,Male,Professional,53692,39.2,63.9,None,360,75.0,60.0,True,12,239,24,0,84,0
